Order_ID,Date,Customer_ID,Product_ID,Channel,Quantity,Unit_Price,Total_Sales,Year,Month,Month_Name,Day_of_Week,Quarter,Customer_Name,Gender,Age,City,Loyalty_Status,Product_Name,Category,Brand,Price,Supplier,Return_Count,Total_Refund,Has_Return,Net_Sales
O003749,2025-05-27,C00789,P0040,Marketplace,4,14909,59636,2025,5,May,Tuesday,2,Sean Swanson,Female,43,Bangalore,Silver,Good Beaut,Beauty,H&M,14909,Hughes-Ford,0,0.0,Not Returned,59636.0
O003750,2026-01-11,C00836,P0175,Online,5,5544,27720,2026,1,January,Sunday,1,Antonio Ball,Female,28,Bangalore,Gold,Center Footwea,Footwear,H&M,5544,"Blake, Rodriguez and Crawford",0,0.0,Not Returned,27720.0
O003751,2026-04-07,C00793,P0116,Marketplace,4,4110,16440,2026,4,April,Tuesday,2,Carrie Williams,Male,59,Mumbai,Gold,Coach Clothin,Clothing,Puma,4110,"Rojas, Mason and Martinez",0,0.0,Not Returned,16440.0
O003752,2025-05-05,C00681,P0196,Mobile App,2,14825,29650,2025,5,May,Monday,2,Edward Cox,Male,23,Hyderabad,Gold,Trial Sport,Sports,Nike,14825,Hunter Group,1,29650.0,Returned,0.0
O003753,2025-09-08,C00174,P0166,Online,2,5863,11726,2025,9,September,Monday,3,James Lynch,Male,58,Bangalore,Platinum,Else Electronic,Electronics,H&M,5863,Kerr and Sons,0,0.0,Not Returned,11726.0
O003754,2025-10-03,C00389,P0050,Store,5,11369,56845,2025,10,October,Friday,4,Teresa Baker,Female,37,Bangalore,Silver,Particularly Sport,Sports,Adidas,11369,"Brown, Harris and Lopez",0,0.0,Not Returned,56845.0
O003755,2025-07-01,C00732,P0019,Online,4,9659,38636,2025,7,July,Tuesday,3,Shawn Stewart,Male,37,Hyderabad,Platinum,East Sport,Sports,Puma,9659,Tran LLC,0,0.0,Not Returned,38636.0
O003756,2025-02-01,C00821,P0168,Online,5,6511,32555,2025,2,February,Saturday,1,Amy Adams MD,Female,58,Bangalore,Platinum,Deal Beaut,Beauty,Adidas,6511,"Leblanc, Kim and Oconnor",1,32555.0,Returned,0.0
O003757,2026-05-08,C00253,P0156,Online,4,3844,15376,2026,5,May,Friday,2,Julie Taylor,Male,43,Mumbai,Platinum,Appear Electronic,Electronics,Zara,3844,"Strickland, Kelly and Lewis",0,0.0,Not Returned,15376.0
O003758,2026-01-01,C00651,P0066,Store,3,2303,6909,2026,1,January,Thursday,1,Misty Allen,Female,26,Delhi,Gold,Arm Electronic,Electronics,Samsung,2303,"Lopez, Compton and Turner",0,0.0,Not Returned,6909.0
O003759,2025-11-08,C00812,P0009,Store,4,13461,53844,2025,11,November,Saturday,4,Mary Smith,Male,32,Chennai,Silver,Vote Hom,Home,Sony,13461,"Larson, Watts and Hernandez",0,0.0,Not Returned,53844.0
O003760,2025-09-15,C00850,P0084,Store,5,3319,16595,2025,9,September,Monday,3,Randy Reid,Female,27,Kolkata,Gold,Girl Hom,Home,H&M,3319,Parker-Cohen,1,6638.0,Returned,9957.0
O003761,2026-04-03,C00235,P0069,Mobile App,5,3670,18350,2026,4,April,Friday,2,Allen Cordova,Female,49,Chennai,Gold,Glass Beaut,Beauty,H&M,3670,Burgess-Miranda,0,0.0,Not Returned,18350.0
O003762,2025-01-07,C00037,P0059,Online,3,9037,27111,2025,1,January,Tuesday,1,Robert Gardner,Male,24,Hyderabad,Gold,Simple Footwea,Footwear,Samsung,9037,"Gonzalez, Bates and Ross",0,0.0,Not Returned,27111.0
O003763,2026-01-02,C00894,P0132,Marketplace,1,11463,11463,2026,1,January,Friday,1,Anna Huang,Male,33,Kolkata,Gold,Lose Footwea,Footwear,Apple,11463,"Norman, Yates and Clark",0,0.0,Not Returned,11463.0
O003764,2025-09-16,C00294,P0113,Online,4,10347,41388,2025,9,September,Tuesday,3,Aaron Olson,Male,46,Kolkata,Gold,Price Beaut,Beauty,Nike,10347,Carter-Nicholson,1,31041.0,Returned,10347.0
O003765,2025-03-30,C00286,P0109,Mobile App,3,14148,42444,2025,3,March,Sunday,1,Tina Stuart,Male,59,Hyderabad,Gold,Join Beaut,Beauty,Adidas,14148,Holt-Miller,0,0.0,Not Returned,42444.0
O003766,2025-05-14,C00269,P0066,Marketplace,3,2303,6909,2025,5,May,Wednesday,2,Jasmine Jones,Female,47,Chennai,Platinum,Arm Electronic,Electronics,Samsung,2303,"Lopez, Compton and Turner",1,6909.0,Returned,0.0
O003767,2025-04-18,C00840,P0014,Mobile App,5,6081,30405,2025,4,April,Friday,2,Christina Lynch,Male,36,Kolkata,Gold,Far Hom,Home,Adidas,6081,"Russell, Smith and Rosario",0,0.0,Not Returned,30405.0
O003768,2025-09-01,C00618,P0177,Store,1,7088,7088,2025,9,September,Monday,3,Denise Morton,Female,39,Bangalore,Silver,Stand Clothin,Clothing,Apple,7088,Hoffman and Sons,0,0.0,Not Returned,7088.0
O003769,2025-02-24,C00016,P0116,Mobile App,5,4110,20550,2025,2,February,Monday,1,Lisa Garner,Male,49,Delhi,Gold,Coach Clothin,Clothing,Puma,4110,"Rojas, Mason and Martinez",0,0.0,Not Returned,20550.0
O003770,2025-03-05,C00151,P0062,Marketplace,5,14596,72980,2025,3,March,Wednesday,1,Yvonne Lopez,Male,42,Bangalore,Silver,Meet Electronic,Electronics,Puma,14596,Miller LLC,0,0.0,Not Returned,72980.0
O003771,2025-12-05,C00262,P0129,Marketplace,5,12363,61815,2025,12,December,Friday,4,Jessica Hobbs,Female,58,Mumbai,Silver,Agency Electronic,Electronics,Adidas,12363,"Edwards, Bailey and Martin",1,37089.0,Returned,24726.0
O003772,2025-10-24,C00436,P0160,Store,5,14361,71805,2025,10,October,Friday,4,Kathy Gomez,Female,59,Hyderabad,Gold,Give Footwea,Footwear,Sony,14361,Maxwell and Sons,0,0.0,Not Returned,71805.0
O003773,2025-02-01,C00314,P0196,Mobile App,5,14825,74125,2025,2,February,Saturday,1,Gary Rogers,Male,53,Hyderabad,Platinum,Trial Sport,Sports,Nike,14825,Hunter Group,0,0.0,Not Returned,74125.0
O003774,2025-12-26,C00137,P0124,Marketplace,5,7379,36895,2025,12,December,Friday,4,Sheri Graves,Female,24,Hyderabad,Platinum,Drop Footwea,Footwear,Samsung,7379,Clarke PLC,0,0.0,Not Returned,36895.0
O003775,2026-03-06,C00461,P0027,Store,3,10180,30540,2026,3,March,Friday,1,Linda Schaefer,Female,26,Chennai,Gold,Interest Footwea,Footwear,Adidas,10180,"Lynch, Collins and Fowler",0,0.0,Not Returned,30540.0
O003776,2025-04-30,C00038,P0065,Online,4,13569,54276,2025,4,April,Wednesday,2,Kenneth Alvarez,Male,54,Kolkata,Gold,Almost Sport,Sports,Zara,13569,Cisneros LLC,0,0.0,Not Returned,54276.0
O003777,2025-10-04,C00766,P0187,Marketplace,5,8645,43225,2025,10,October,Saturday,4,Peter Klein,Female,22,Chennai,Platinum,Green Electronic,Electronics,Sony,8645,Luna-Maldonado,0,0.0,Not Returned,43225.0
O003778,2025-03-31,C00275,P0182,Store,3,7243,21729,2025,3,March,Monday,1,Sandra Perkins,Female,46,Chennai,Platinum,Style Footwea,Footwear,Apple,7243,Winters-Reid,0,0.0,Not Returned,21729.0
O003779,2025-11-29,C00232,P0053,Marketplace,5,2791,13955,2025,11,November,Saturday,4,Jodi Maldonado,Female,54,Chennai,Silver,Mouth Footwea,Footwear,H&M,2791,Jimenez LLC,0,0.0,Not Returned,13955.0
O003780,2025-05-01,C00244,P0042,Online,5,8548,42740,2025,5,May,Thursday,2,Taylor Romero,Male,50,Chennai,Platinum,Sure Clothin,Clothing,Samsung,8548,Cunningham LLC,0,0.0,Not Returned,42740.0
O003781,2025-11-27,C00676,P0039,Marketplace,1,12439,12439,2025,11,November,Thursday,4,Michele Novak,Female,27,Chennai,Platinum,Member Sport,Sports,Sony,12439,"Davis, Braun and Lozano",0,0.0,Not Returned,12439.0
O003782,2026-04-17,C00837,P0008,Store,4,3811,15244,2026,4,April,Friday,2,William Roberts,Female,40,Chennai,Gold,Rock Clothin,Clothing,H&M,3811,"Rowland, Robinson and Bryant",0,0.0,Not Returned,15244.0
O003783,2025-03-30,C00530,P0146,Online,2,14927,29854,2025,3,March,Sunday,1,Hannah Henson,Male,48,Delhi,Platinum,Employee Footwea,Footwear,Nike,14927,James and Sons,0,0.0,Not Returned,29854.0
O003784,2025-10-13,C00947,P0183,Store,5,7818,39090,2025,10,October,Monday,4,Cory Brown,Female,28,Kolkata,Silver,Fill Beaut,Beauty,Puma,7818,"Foley, Henry and Carr",0,0.0,Not Returned,39090.0
O003785,2025-03-04,C00046,P0043,Online,2,12582,25164,2025,3,March,Tuesday,1,Kevin Mills,Female,46,Delhi,Gold,Grow Hom,Home,Adidas,12582,Wilson-Palmer,0,0.0,Not Returned,25164.0
O003786,2025-04-28,C00180,P0004,Online,2,9874,19748,2025,4,April,Monday,2,Mark Mckee,Male,44,Hyderabad,Silver,Entire Electronic,Electronics,Adidas,9874,Wall-Peters,0,0.0,Not Returned,19748.0
O003787,2025-12-21,C00535,P0005,Marketplace,1,688,688,2025,12,December,Sunday,4,Jack Hood,Female,38,Delhi,Gold,Peace Hom,Home,Nike,688,"Miller, Gibbs and Underwood",0,0.0,Not Returned,688.0
O003788,2025-07-14,C00118,P0119,Online,4,352,1408,2025,7,July,Monday,3,Amy Freeman,Male,22,Mumbai,Gold,Including Footwea,Footwear,Adidas,352,Long Inc,1,1408.0,Returned,0.0
O003789,2026-03-07,C00647,P0008,Marketplace,5,3811,19055,2026,3,March,Saturday,1,Jessica Green,Male,50,Bangalore,Gold,Rock Clothin,Clothing,H&M,3811,"Rowland, Robinson and Bryant",0,0.0,Not Returned,19055.0
O003790,2025-03-04,C00012,P0184,Online,4,11269,45076,2025,3,March,Tuesday,1,Daniel Welch,Female,21,Delhi,Gold,Support Hom,Home,Zara,11269,"Crawford, Rich and Ballard",0,0.0,Not Returned,45076.0
O003791,2025-07-10,C00393,P0076,Online,2,9841,19682,2025,7,July,Thursday,3,John Reed,Female,43,Delhi,Gold,Onto Beaut,Beauty,Apple,9841,"Rodriguez, Richardson and Baker",0,0.0,Not Returned,19682.0
O003792,2026-04-15,C00742,P0074,Store,1,1249,1249,2026,4,April,Wednesday,2,Troy Hayes,Female,28,Mumbai,Silver,Claim Clothin,Clothing,Apple,1249,Arnold-Davis,0,0.0,Not Returned,1249.0
O003793,2026-04-21,C00327,P0142,Store,3,9138,27414,2026,4,April,Tuesday,2,David Simon,Male,60,Hyderabad,Silver,Take Sport,Sports,Samsung,9138,Marshall-Marquez,0,0.0,Not Returned,27414.0
O003794,2025-10-29,C00523,P0165,Online,1,826,826,2025,10,October,Wednesday,4,Michelle Campbell,Male,42,Delhi,Gold,Mean Beaut,Beauty,Sony,826,"Reid, Murphy and Kelly",0,0.0,Not Returned,826.0
O003795,2025-08-04,C00802,P0124,Store,3,7379,22137,2025,8,August,Monday,3,Matthew Colon,Male,35,Kolkata,Gold,Drop Footwea,Footwear,Samsung,7379,Clarke PLC,0,0.0,Not Returned,22137.0
O003796,2025-06-08,C00419,P0050,Mobile App,3,11369,34107,2025,6,June,Sunday,2,Brenda Chambers,Male,43,Chennai,Platinum,Particularly Sport,Sports,Adidas,11369,"Brown, Harris and Lopez",0,0.0,Not Returned,34107.0
O003797,2025-01-18,C00004,P0174,Store,1,8508,8508,2025,1,January,Saturday,1,William Taylor,Female,46,Mumbai,Silver,Little Electronic,Electronics,Sony,8508,Johnson and Sons,0,0.0,Not Returned,8508.0
O003798,2025-08-23,C00856,P0188,Marketplace,1,1730,1730,2025,8,August,Saturday,3,Jeffrey Bailey,Female,23,Hyderabad,Platinum,Free Sport,Sports,Puma,1730,Webb Group,0,0.0,Not Returned,1730.0
O003799,2025-07-09,C00837,P0047,Mobile App,1,6452,6452,2025,7,July,Wednesday,3,William Roberts,Female,40,Chennai,Gold,Deep Electronic,Electronics,H&M,6452,"Walker, Peterson and Smith",0,0.0,Not Returned,6452.0
O003800,2025-07-14,C00449,P0085,Online,5,10996,54980,2025,7,July,Monday,3,Austin Vincent,Male,58,Delhi,Silver,Friend Electronic,Electronics,Adidas,10996,Barton PLC,0,0.0,Not Returned,54980.0
O003801,2026-04-08,C00706,P0085,Online,1,10996,10996,2026,4,April,Wednesday,2,Danny Smith,Female,57,Hyderabad,Gold,Friend Electronic,Electronics,Adidas,10996,Barton PLC,1,10996.0,Returned,0.0
O003802,2026-05-13,C00919,P0112,Marketplace,4,9685,38740,2026,5,May,Wednesday,2,Juan Day,Female,36,Mumbai,Gold,Of Electronic,Electronics,Apple,9685,"Alvarado, Peterson and Carpenter",1,29055.0,Returned,9685.0
O003803,2025-02-17,C00076,P0109,Online,3,14148,42444,2025,2,February,Monday,1,Alyssa Hernandez,Male,51,Bangalore,Gold,Join Beaut,Beauty,Adidas,14148,Holt-Miller,0,0.0,Not Returned,42444.0
O003804,2026-04-15,C00380,P0166,Mobile App,4,5863,23452,2026,4,April,Wednesday,2,Rachel Kelly,Female,26,Hyderabad,Gold,Else Electronic,Electronics,H&M,5863,Kerr and Sons,0,0.0,Not Returned,23452.0
O003805,2025-12-27,C00861,P0023,Store,1,6427,6427,2025,12,December,Saturday,4,Emily Wilson,Male,60,Kolkata,Silver,Every Clothin,Clothing,Adidas,6427,Garcia-Reed,0,0.0,Not Returned,6427.0
O003806,2026-02-18,C00458,P0073,Mobile App,1,2182,2182,2026,2,February,Wednesday,1,Julia Phillips,Male,43,Bangalore,Silver,Charge Beaut,Beauty,Zara,2182,Davidson LLC,0,0.0,Not Returned,2182.0
O003807,2025-11-11,C00838,P0026,Mobile App,4,11180,44720,2025,11,November,Tuesday,4,Sarah Kent,Male,48,Chennai,Platinum,Relationship Footwea,Footwear,Apple,11180,"Villanueva, Clarke and Gray",0,0.0,Not Returned,44720.0
O003808,2025-08-29,C00043,P0198,Online,5,1022,5110,2025,8,August,Friday,3,Annette Freeman,Female,57,Chennai,Gold,Data Clothin,Clothing,Zara,1022,Taylor LLC,1,3066.0,Returned,2044.0
O003809,2026-01-25,C00200,P0095,Marketplace,5,13438,67190,2026,1,January,Sunday,1,Elijah Carroll,Male,60,Chennai,Gold,Scene Electronic,Electronics,Zara,13438,Munoz Group,0,0.0,Not Returned,67190.0
O003810,2025-04-14,C00302,P0108,Store,5,1131,5655,2025,4,April,Monday,2,Joel Meyers,Female,41,Chennai,Silver,Loss Beaut,Beauty,Samsung,1131,"Bell, Christian and Jarvis",0,0.0,Not Returned,5655.0
O003811,2026-01-07,C00582,P0097,Marketplace,5,1728,8640,2026,1,January,Wednesday,1,Nicholas Gilmore,Female,38,Mumbai,Silver,Give Sport,Sports,Nike,1728,Henderson and Sons,0,0.0,Not Returned,8640.0
O003812,2025-11-07,C00471,P0041,Online,4,6130,24520,2025,11,November,Friday,4,Ricky Browning,Female,35,Mumbai,Gold,Any Beaut,Beauty,H&M,6130,Thomas and Sons,0,0.0,Not Returned,24520.0
O003813,2025-10-04,C00444,P0136,Online,2,922,1844,2025,10,October,Saturday,4,Louis York,Male,40,Bangalore,Platinum,Skill Hom,Home,Sony,922,"Ramirez, Williams and Lee",0,0.0,Not Returned,1844.0
O003814,2025-12-16,C00677,P0121,Marketplace,5,8488,42440,2025,12,December,Tuesday,4,Caroline Hayes,Female,58,Bangalore,Gold,Brother Beaut,Beauty,Apple,8488,Burgess-Humphrey,0,0.0,Not Returned,42440.0
O003815,2025-07-06,C00032,P0158,Mobile App,1,3852,3852,2025,7,July,Sunday,3,Amanda Valdez,Female,41,Delhi,Platinum,Soon Footwea,Footwear,Apple,3852,"Kemp, Johnson and Dunn",0,0.0,Not Returned,3852.0
O003816,2025-04-03,C00372,P0152,Marketplace,4,3138,12552,2025,4,April,Thursday,2,David Atkinson,Male,26,Mumbai,Platinum,Word Hom,Home,Nike,3138,Wheeler LLC,0,0.0,Not Returned,12552.0
O003817,2025-08-21,C00919,P0020,Marketplace,5,950,4750,2025,8,August,Thursday,3,Juan Day,Female,36,Mumbai,Gold,Cold Clothin,Clothing,Adidas,950,Watson Inc,0,0.0,Not Returned,4750.0
O003818,2025-05-02,C00130,P0006,Online,5,4011,20055,2025,5,May,Friday,2,Allison Mitchell,Female,59,Delhi,Silver,Still Electronic,Electronics,Apple,4011,Hernandez-Fernandez,1,8022.0,Returned,12033.0
O003819,2025-08-09,C00903,P0023,Mobile App,2,6427,12854,2025,8,August,Saturday,3,James Scott,Male,59,Delhi,Platinum,Every Clothin,Clothing,Adidas,6427,Garcia-Reed,0,0.0,Not Returned,12854.0
O003820,2025-10-23,C00573,P0117,Store,5,2344,11720,2025,10,October,Thursday,4,Carla Miller,Male,24,Bangalore,Silver,Central Footwea,Footwear,H&M,2344,Lawson-Rivera,0,0.0,Not Returned,11720.0
O003821,2025-06-04,C00081,P0098,Online,1,6858,6858,2025,6,June,Wednesday,2,Matthew Alvarado,Male,29,Chennai,Silver,Take Clothin,Clothing,Samsung,6858,Rivera-Noble,0,0.0,Not Returned,6858.0
O003822,2025-07-08,C00957,P0195,Store,5,2617,13085,2025,7,July,Tuesday,3,Anthony Morgan,Male,59,Kolkata,Silver,More Hom,Home,Apple,2617,"Baker, Johnston and Chang",0,0.0,Not Returned,13085.0
O003823,2025-07-04,C00344,P0019,Mobile App,4,9659,38636,2025,7,July,Friday,3,Eric Mitchell,Female,37,Bangalore,Platinum,East Sport,Sports,Puma,9659,Tran LLC,0,0.0,Not Returned,38636.0
O003824,2025-09-07,C00468,P0031,Mobile App,4,11416,45664,2025,9,September,Sunday,3,Darren Miller,Female,60,Kolkata,Silver,Magazine Sport,Sports,Apple,11416,Perez-Osborne,0,0.0,Not Returned,45664.0
O003825,2025-12-10,C00766,P0181,Store,1,5178,5178,2025,12,December,Wednesday,4,Peter Klein,Female,22,Chennai,Platinum,Area Beaut,Beauty,Nike,5178,Anderson Group,0,0.0,Not Returned,5178.0
O003826,2025-07-17,C00617,P0125,Store,3,10221,30663,2025,7,July,Thursday,3,Mary Ramirez,Male,54,Hyderabad,Platinum,Avoid Beaut,Beauty,Sony,10221,Underwood-Mays,0,0.0,Not Returned,30663.0
O003827,2025-10-05,C00690,P0020,Store,1,950,950,2025,10,October,Sunday,4,Troy Williams,Male,35,Kolkata,Platinum,Cold Clothin,Clothing,Adidas,950,Watson Inc,0,0.0,Not Returned,950.0
O003828,2025-11-08,C00730,P0072,Marketplace,1,7377,7377,2025,11,November,Saturday,4,Jeff Edwards,Male,21,Delhi,Silver,Institution Sport,Sports,Puma,7377,Pearson-Craig,0,0.0,Not Returned,7377.0
O003829,2025-05-17,C00182,P0036,Store,4,6682,26728,2025,5,May,Saturday,2,Stephanie Sutton,Male,41,Delhi,Gold,Sell Sport,Sports,Zara,6682,"Powell, Villarreal and Parker",0,0.0,Not Returned,26728.0
O003830,2026-04-28,C00489,P0037,Mobile App,5,2540,12700,2026,4,April,Tuesday,2,Chloe Moore,Female,37,Hyderabad,Silver,Read Sport,Sports,Zara,2540,Patrick-Dawson,0,0.0,Not Returned,12700.0
O003831,2025-02-08,C00461,P0132,Online,5,11463,57315,2025,2,February,Saturday,1,Linda Schaefer,Female,26,Chennai,Gold,Lose Footwea,Footwear,Apple,11463,"Norman, Yates and Clark",0,0.0,Not Returned,57315.0
O003832,2026-01-05,C00749,P0182,Mobile App,3,7243,21729,2026,1,January,Monday,1,Theresa Henderson,Female,25,Chennai,Platinum,Style Footwea,Footwear,Apple,7243,Winters-Reid,1,21729.0,Returned,0.0
O003833,2025-02-23,C00844,P0069,Mobile App,2,3670,7340,2025,2,February,Sunday,1,Shawn York,Female,19,Bangalore,Platinum,Glass Beaut,Beauty,H&M,3670,Burgess-Miranda,0,0.0,Not Returned,7340.0
O003834,2025-07-10,C00498,P0175,Online,3,5544,16632,2025,7,July,Thursday,3,John Miller,Male,52,Bangalore,Platinum,Center Footwea,Footwear,H&M,5544,"Blake, Rodriguez and Crawford",0,0.0,Not Returned,16632.0
O003835,2026-02-04,C00518,P0082,Store,4,9034,36136,2026,2,February,Wednesday,1,Amanda Stephens,Female,44,Delhi,Gold,Represent Hom,Home,Apple,9034,Arias-Cherry,0,0.0,Not Returned,36136.0
O003836,2025-03-14,C00130,P0001,Mobile App,5,609,3045,2025,3,March,Friday,1,Allison Mitchell,Female,59,Delhi,Silver,Majority Sport,Sports,Adidas,609,Paul PLC,0,0.0,Not Returned,3045.0
O003837,2025-12-30,C00589,P0128,Online,1,4533,4533,2025,12,December,Tuesday,4,Sue Gardner,Female,42,Kolkata,Platinum,Watch Electronic,Electronics,Samsung,4533,"Cook, Butler and Jefferson",0,0.0,Not Returned,4533.0
O003838,2025-02-02,C00648,P0188,Marketplace,1,1730,1730,2025,2,February,Sunday,1,Crystal Johnson MD,Male,54,Bangalore,Gold,Free Sport,Sports,Puma,1730,Webb Group,0,0.0,Not Returned,1730.0
O003839,2025-07-29,C00282,P0057,Online,3,13989,41967,2025,7,July,Tuesday,3,Kelly Martinez,Male,40,Mumbai,Platinum,Task Sport,Sports,Sony,13989,Diaz-Murray,0,0.0,Not Returned,41967.0
O003840,2025-04-19,C00848,P0118,Store,2,7691,15382,2025,4,April,Saturday,2,Mark Perry,Female,60,Mumbai,Gold,Suggest Sport,Sports,Sony,7691,"Hooper, Cole and Tucker",0,0.0,Not Returned,15382.0
O003841,2025-04-01,C00516,P0072,Store,4,7377,29508,2025,4,April,Tuesday,2,Jonathan Watson,Female,21,Mumbai,Platinum,Institution Sport,Sports,Puma,7377,Pearson-Craig,0,0.0,Not Returned,29508.0
O003842,2025-06-17,C00909,P0144,Mobile App,5,7241,36205,2025,6,June,Tuesday,2,Shelley Huang,Female,34,Delhi,Gold,Move Beaut,Beauty,Samsung,7241,"Garcia, Baker and Garcia",0,0.0,Not Returned,36205.0
O003843,2025-02-15,C00498,P0002,Store,1,4212,4212,2025,2,February,Saturday,1,John Miller,Male,52,Bangalore,Platinum,Fast Sport,Sports,Sony,4212,Crawford-Medina,0,0.0,Not Returned,4212.0
O003844,2026-01-03,C00464,P0042,Store,3,8548,25644,2026,1,January,Saturday,1,Adam Powers,Male,18,Hyderabad,Gold,Sure Clothin,Clothing,Samsung,8548,Cunningham LLC,0,0.0,Not Returned,25644.0
O003845,2025-08-03,C00075,P0024,Marketplace,2,10615,21230,2025,8,August,Sunday,3,Kyle Rivera,Female,56,Chennai,Platinum,Fly Footwea,Footwear,Zara,10615,Payne-Pollard,0,0.0,Not Returned,21230.0
O003846,2025-01-04,C00494,P0139,Online,3,9238,27714,2025,1,January,Saturday,1,Victor Giles,Female,44,Delhi,Silver,Record Sport,Sports,Zara,9238,"Johnson, Gonzalez and Kemp",1,27714.0,Returned,0.0
O003847,2026-04-28,C00576,P0016,Online,3,8985,26955,2026,4,April,Tuesday,2,Michael Cortez,Female,46,Bangalore,Silver,Just Electronic,Electronics,Zara,8985,Harris-Sanchez,0,0.0,Not Returned,26955.0
O003848,2025-10-22,C00381,P0024,Online,1,10615,10615,2025,10,October,Wednesday,4,Nancy Nelson,Male,50,Hyderabad,Silver,Fly Footwea,Footwear,Zara,10615,Payne-Pollard,0,0.0,Not Returned,10615.0
O003849,2026-03-09,C00475,P0157,Online,2,5928,11856,2026,3,March,Monday,1,Robert Garner,Female,25,Hyderabad,Gold,These Clothin,Clothing,Zara,5928,"Chambers, Lynch and Browning",0,0.0,Not Returned,11856.0
O003850,2025-06-11,C00191,P0169,Marketplace,1,4373,4373,2025,6,June,Wednesday,2,Charles Kim,Female,27,Chennai,Silver,Past Beaut,Beauty,Apple,4373,Ray PLC,0,0.0,Not Returned,4373.0
O003851,2026-01-16,C00372,P0021,Store,1,12865,12865,2026,1,January,Friday,1,David Atkinson,Male,26,Mumbai,Platinum,Whose Sport,Sports,Apple,12865,Mcbride-Hall,0,0.0,Not Returned,12865.0
O003852,2026-02-25,C00584,P0113,Store,1,10347,10347,2026,2,February,Wednesday,1,Cheyenne Sandoval,Female,35,Kolkata,Silver,Price Beaut,Beauty,Nike,10347,Carter-Nicholson,0,0.0,Not Returned,10347.0
O003853,2025-01-17,C00474,P0052,Online,1,2027,2027,2025,1,January,Friday,1,Jason Williams,Female,37,Delhi,Gold,Series Sport,Sports,Puma,2027,"Wells, Campbell and Morgan",1,2027.0,Returned,0.0
O003854,2025-06-10,C00697,P0111,Online,5,6815,34075,2025,6,June,Tuesday,2,Brian Shelton,Male,18,Hyderabad,Gold,Together Electronic,Electronics,Apple,6815,"Adams, Walton and Huff",0,0.0,Not Returned,34075.0
O003855,2025-05-12,C00928,P0002,Online,4,4212,16848,2025,5,May,Monday,2,Kathleen Kim,Female,44,Mumbai,Gold,Fast Sport,Sports,Sony,4212,Crawford-Medina,0,0.0,Not Returned,16848.0
O003856,2026-02-07,C00320,P0130,Mobile App,5,4662,23310,2026,2,February,Saturday,1,Nicole Abbott,Male,27,Mumbai,Gold,Build Beaut,Beauty,Samsung,4662,Berry and Sons,0,0.0,Not Returned,23310.0
O003857,2025-04-27,C00831,P0179,Store,3,10284,30852,2025,4,April,Sunday,2,Julia Burns,Male,58,Kolkata,Platinum,Whatever Sport,Sports,Samsung,10284,"Hammond, Fitzpatrick and Wagner",0,0.0,Not Returned,30852.0
O003858,2025-08-28,C00424,P0146,Store,5,14927,74635,2025,8,August,Thursday,3,Kathleen Bradshaw,Male,56,Bangalore,Gold,Employee Footwea,Footwear,Nike,14927,James and Sons,0,0.0,Not Returned,74635.0
O003859,2025-03-09,C00610,P0106,Mobile App,3,1021,3063,2025,3,March,Sunday,1,Brenda Patrick,Male,58,Mumbai,Silver,Evening Footwea,Footwear,Nike,1021,Barrera-Davis,0,0.0,Not Returned,3063.0
O003860,2026-01-28,C00119,P0072,Marketplace,4,7377,29508,2026,1,January,Wednesday,1,Luke Holmes,Female,50,Mumbai,Silver,Institution Sport,Sports,Puma,7377,Pearson-Craig,1,29508.0,Returned,0.0
O003861,2026-05-07,C00640,P0188,Store,1,1730,1730,2026,5,May,Thursday,2,Michelle Lopez,Female,60,Bangalore,Platinum,Free Sport,Sports,Puma,1730,Webb Group,0,0.0,Not Returned,1730.0
O003862,2026-02-17,C00319,P0122,Online,2,5918,11836,2026,2,February,Tuesday,1,Michael Campbell,Male,58,Chennai,Platinum,Civil Footwea,Footwear,Samsung,5918,Jones Group,0,0.0,Not Returned,11836.0
O003863,2025-01-19,C00265,P0055,Mobile App,1,8401,8401,2025,1,January,Sunday,1,Harold Thompson,Female,50,Kolkata,Gold,Score Sport,Sports,Sony,8401,Wilson PLC,0,0.0,Not Returned,8401.0
O003864,2025-06-30,C00794,P0012,Marketplace,2,12709,25418,2025,6,June,Monday,2,Alexis Stevens,Female,53,Bangalore,Silver,Increase Clothin,Clothing,Apple,12709,Ramirez-Watts,0,0.0,Not Returned,25418.0
O003865,2025-02-05,C00480,P0057,Mobile App,2,13989,27978,2025,2,February,Wednesday,1,Kevin Peterson,Male,56,Kolkata,Platinum,Task Sport,Sports,Sony,13989,Diaz-Murray,0,0.0,Not Returned,27978.0
O003866,2025-08-13,C00263,P0055,Store,3,8401,25203,2025,8,August,Wednesday,3,Emily Long,Female,22,Bangalore,Gold,Score Sport,Sports,Sony,8401,Wilson PLC,0,0.0,Not Returned,25203.0
O003867,2025-08-04,C00543,P0087,Online,2,14353,28706,2025,8,August,Monday,3,Nathaniel Williams,Female,28,Delhi,Platinum,Great Hom,Home,Zara,14353,Perez-Caldwell,0,0.0,Not Returned,28706.0
O003868,2025-10-07,C00446,P0104,Online,3,3766,11298,2025,10,October,Tuesday,4,James Brock,Female,53,Hyderabad,Gold,Cause Clothin,Clothing,Sony,3766,"Morris, Johnson and Farrell",0,0.0,Not Returned,11298.0
